tweet_text,predictions_class,class_label
"RT @SatireNZ: BREAKING: Statistics NZ building earthquake damaged. Spokesperson, Its decimated, including rounding. #earthquake #eqnz #",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @gingergemmy: Timaru DC on @radionz have activated their emergency centre. No emergency declared but advising people in low lying areas,caution_and_advice,caution_and_advice
Woah. What a mess to wake to. Stay safe rest of #NewZealand. That was a big #earthquake. Everyone checked in and safe thus far.,sympathy_and_support,sympathy_and_support
Jeepers. A floor of the @StatisticsNZ building collapses. What are the odds of that? #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
Tsunami hits after multiple strong New Zealand quakes,other_relevant_information,other_relevant_information
The earthquakes and tsunami warnings are scary enough.. but this #EQNZ,caution_and_advice,caution_and_advice
"What a night that was. Thankfully no damage to the house, but very little sleep. #eqnz",other_relevant_information,other_relevant_information
@We3forDemocracy This is since Extreme M7.5 earthquake reported 14 Nov (NZ time) centered near Culverden in New Zealands South Island,caution_and_advice,caution_and_advice
RT @caity_petersonn: UPDATE: Hanmer Springs -housing damage and power loss according to family relatives in the area #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @Halcyon_Knights: Our thoughts go out to the #NewZealand community affected by yesterdays earthquake #NZ,sympathy_and_support,sympathy_and_support
RT @ashwaqM: Remembering someone once tell me: Northeast ko toa aadat hi hai floods wageira ki.,other_relevant_information,other_relevant_information
RT @BarnaliBanerj19: Salute all the humanity peoples..,sympathy_and_support,sympathy_and_support
Great to see such wonderful support from Xiaomi India. Have also seen them distribute powerbanks as well as supplies to the affected. Shows how theyre more than just about the numbers and have a human connection at the core.,rescue_volunteering_or_donation_effort,sympathy_and_support
@PTIofficial @ImranKhanPTI Hoping that PTI will devise a comprehensive environmental policy.,sympathy_and_support,sympathy_and_support
"If you want to help your community/ country, donate to help those who are being affected by tragedy (here is a natural tragedy affecting people right now) And start ACTUAL communication to start change.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @teepusahab: Situation in Mirpur Azad Kashmir after the #earthquake Hope people are safe there,sympathy_and_support,sympathy_and_support
Ὁ4Our prayers and thoughts with the people affected by the #earthquake in different parts of Pakistan We pray for everyone’s safety and extend our support to the countrymen #StayStrong ἟5἟0,sympathy_and_support,sympathy_and_support
RT @fatalcase: Everybody stay safe! Ya Allah Reham. #earthquake,sympathy_and_support,sympathy_and_support
"When Modi brutality + his autocracy-fear wasnt enough, this natural calamity Thoughts are with Azad Kashmir and Jammu Kashmir. This too shall pass. IA! GOP, who is still nowhere, must accelerate its efforts. #Earthquake",not_humanitarian,not_humanitarian
Pak reactivated Balakot camp which IAF destroyed post-Pulwama: Army chief. #pakistan,infrastructure_and_utility_damage,not_humanitarian
Please share this with your friends and family. Stay safe and happy. Earthquake is a disaster. Pray to God. God bless us. #earthquake #Pakistan #azadkashmir #Lahore #Karachi #Peshawar #Quetta #Islamabad #muzaffarabad #BreakingNews,sympathy_and_support,sympathy_and_support
Road broke down due to #earthquake near Sarai alamgir.,infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @vijaita: Tremors felt in Srinagar also. No further information available yet #earthquake,caution_and_advice,caution_and_advice
"We commiserate with the families who have lost their loved ones, or suffered heavy damages in the #earthquake felt in different regions of Pakistan yesterday. Our prayers are with the victims and their families. May Allah keep everyone safe. #NUST #MirpurEarthquake",sympathy_and_support,sympathy_and_support
Several people died and many more injured in #earthquake but #firdousashiqawan is cracking jokes . Shameful and disgusting!ὢ0 She should be sacked.. Khan Sahab Get rid of these jokers around you ASAP. #firdousashiqawan,injured_or_dead_people,injured_or_dead_people
Very Sad to Learn About EarthQuack in islamabd and Specially in AJ &amp; K May Allah rest the Departed Souls Ameen #earthquake,sympathy_and_support,sympathy_and_support
sucha tragical #earthquake may Allah keep us all safe Ameen #AzadKashmir,sympathy_and_support,sympathy_and_support
Roads were cracked and houses were damaged in parts of #azadkashmir by this afternoon #earthquake that jolted #Pakistan and #India.? The intensity of the earthquake was reported at 6.1,infrastructure_and_utility_damage,infrastructure_and_utility_damage
Powerful #Earthquake in #Pakistan administered #Kashmir City #Mirpur Initial Report 50 injured one dead road badly damaged many card and buldings Damaged,infrastructure_and_utility_damage,injured_or_dead_people
"AssalamOAlaikum. Hope Inshallah everyone will be okay after the 5.8 #earthquake in Pakistan/Mirpur. May Almighty keep all of us in His protection! Aameen If you still watching or thinking to watch porn, then consider it as a warning sign from your Maker!!",sympathy_and_support,sympathy_and_support
"Allah plz have mercy and compassion on us all, particular on our Kashmiri Brothers, who are already in bad conditions.. #earthquake #KashmirWantsFreedom",sympathy_and_support,sympathy_and_support
Thoughts and prayers go out to all those affected by the earthquake. Heart wrenching images coming in from Azad Kashmir. May Allah keep everyone safe. #earthquake #AzadKashmir,sympathy_and_support,sympathy_and_support
RT @fafa_barry: Praying for people living in different areas of Pakistan #earthquake,sympathy_and_support,sympathy_and_support
19 People Dead and More than 100 Are InJured So Far In AJK ὡ3 #earthquake,injured_or_dead_people,injured_or_dead_people
#Turkey and #Pakistan are in. One page for #KashmirNeedsAttention #Kashmir #KashmirStillUnderCurfew #KashmirBleeds #KashmiriAmbassadorAtUN #KashmirWantsFreedom #Kashmiri #Kashmiris #KashmirStillUnderCurfew51Days #kashmiriswillnotsurrender .love you #imrankhanPTI and love you,sympathy_and_support,not_humanitarian
ISPR releases damage assessment of earthquake based on aerial &amp; initial physical survey @OfficialDGISPR @peaceforchange #earthquake #Mirpur,infrastructure_and_utility_damage,infrastructure_and_utility_damage
#earthquake Please pray for World pray for peace ❤️ #earthquakepakistan #EarthquakeAlert #Lahore #AzadKashmir #Kashmir,sympathy_and_support,sympathy_and_support
Chairman @ndmapk tells #HumNews atleast 50 injured in Kashmir #Earthquake according to initial reports.,injured_or_dead_people,injured_or_dead_people
My thoughts and prayers for the victim families . May Allah keep everyone safe . #earthquake,sympathy_and_support,sympathy_and_support
"RT @SherySyed2: #Pakistan after Magnitude 5.8 #Earthquake Emergency declared in Azad Kashmir Road in #Mirpur, #AJK",caution_and_advice,caution_and_advice
"Only #Turkey got guts to talk in the face of brutality for the #Justice for suppressed specially #Kashmir as #KashmirBleeds under #Terrorist regime of #RSS and #Modi. #ModiTrumpDosti exposed the #Fadcist alliance against #Muslims and only alliance of #Pakistan with Turkey , #Iran",not_humanitarian,other_relevant_information
RT @Adil41161724: Is the #earthquake a signal to us from Allah!! Prayers for the well being of the effected people.,sympathy_and_support,sympathy_and_support
Prayers for survivors and those who lost their lives during this #earthquake in #AJK. May Allah have mercy on everyone.,sympathy_and_support,sympathy_and_support
Praying for all those affected by earthquake in AJ&amp;K and parts of Pakistan. Stay strong. ᾓ2 #earthquake,sympathy_and_support,sympathy_and_support
Latest #Jehlum #earthquake May Allah protect and save .,sympathy_and_support,sympathy_and_support
"#earthquake Roads, cars, and buildings affected by the earthquake. Around 50 people injured. One woman is reported to have died.",injured_or_dead_people,injured_or_dead_people
"please dont forget to pray for our brothers and sisters in Indian occupied Kashmir, they are under a communication black out.. they cant even get first aid as they are under a curfew #earthquake",sympathy_and_support,sympathy_and_support
May Allah Protect Every One #earthquake #mirpur,sympathy_and_support,sympathy_and_support
"Please guys join me in making Dua for our brothers and sisters in Pakistan,they have been struck by a devastating earthquake, may allah Protect them, heal the injured and have mercy on the dead Amiin #earthquake",sympathy_and_support,sympathy_and_support
@imMAK02 @PMOIndia Here Pakistani Kashmir Right Now I pray that Occupied Kashmir is safe ὤF #earthquake,sympathy_and_support,sympathy_and_support
RT @nishant4_king: Who is the best planner now??? Hope somepeople may be innocent. But #PKMKBForever Waiting for the best. #earthquake http,not_humanitarian,not_humanitarian
"20 deaths , 300+ injured, due to limited capacity, administratorion has arranged mattresses in parking area of DHQ Mirpur to facilitate maximum injured people. #earthquake",injured_or_dead_people,injured_or_dead_people
"May ALLAH protect all of us, our homeland, our city, our MIRPUR #Mirpur #minilondon #AzadKashmir #Pakistan #mirpurearthquake #meramirpur #earthquake",sympathy_and_support,sympathy_and_support
"____drunken state, yet they will not be drunken, but severe will be the Torment of Allah. (Surat Al-Hajj) #earthquake",not_humanitarian,not_humanitarian
"Earthquake in major cities including Sialkot, Lahore, Islamabad and Rawalpindi &amp; Kashmir. Stay safe people. May ALLAH bless us all. Ameen. #earthquake",sympathy_and_support,sympathy_and_support
RT @Glitterypixy: I hope my Indian occupied kashmir frnds are safe . #earthquake Modi Hitler has jailed iok civilians from last 51 days .,sympathy_and_support,sympathy_and_support
#earthquake in various parts of kashmir and Punjab. Stay safe everyone. Try to remain in an opej space.,sympathy_and_support,sympathy_and_support
Earthquake jolts the Northern parts of Pakistan. May Allah protect everyone. #earthquake #azadkashmir ὢD,sympathy_and_support,sympathy_and_support
Sadden to know about earthquake and lost of precocious lives may Allah rest their souls in peace and pray for soon recovery of injured. #earthquake #EarthquakeInPak.,sympathy_and_support,sympathy_and_support
"At least 19 people were killed, over 300 injured in Kashmir #Earthquake and PM Imran Khans adviser on information and broadcasting is cracking jokes.",injured_or_dead_people,injured_or_dead_people
"So far, 20 people have been killed and about 300 injured. Rescue teams of Pak Army arrive in the affected areas for operation. Rescue operations continue Or, may Allaah have mercy on him #Earthquake",injured_or_dead_people,injured_or_dead_people
